ISIN,Values
XS1688567251,431512.1111
US44409MAA45,431377.5333
JP525021CKC7,431304.2996
US882384AD28,431249.5556
XS1657899628,431239.7556
US291011BD55,430825.15
US01748NAE40,430694.6
FR0013053030,430667.4408
US26874RAC25,430663.1
US67021CAF41,430598.2333
XS1208436219,430552.5074
US929089AD25,430524.9889
US872287AL19,430499.225
US294429AR68,430483.2889
US69121KAB08,430449.0572
US341081ET03,430268.55
US71951QAA04,430230.8444
XS1441773121,430213.7428
CA39138CAH93,430183.751
US58507LAC37,430082.4953
US74456QBY17,430066.4583
US855244AH20,430040.1389
US26442EAH36,429990.7444
US30161NAQ43,429922.3247
US25746UBQ13,429847.775
US91529YAN67,429722.7111
US015271AQ26,429687.4167
BE6254004268,429584.6995
US771196BN10,429505.6549
US681936BB51,429400.7773
US494550AL04,429347.6833
US631005BC85,429288.3833
XS1490623516,429166.6667
US30958PAA12,428883.7221
US65339KBD19,428882.6667
XS1857084542,428464.1461
XS1591784639,428382.5193
US02360FAB22,428355.7
XS1569814863,428353.4194
US62947QAT58,428326.1222
US44701QBD34,428307.3444
US31620MAU09,428273.4607
US90327QD552,428212.2778
US009158AT32,428105.2222
XS1936791612,428097.2495
US858119BF68,428031.7143
US29245JAF93,427961.2847
XS1923275553,427886.8778
XS1981786327,427884.0222
XS0090254722,427761.0156
US743674BE29,427755.9111
US91913YAP51,427444.1667
JP582605AG97,427371.8112
US595620AQ82,427368.25
US81013TAC53,427356.2028
XS1694779734,427355.7538
US037389BB82,427246.05
US459200AS04,427223.175
US911312BT23,427117.3333
XS1613116349,427055.888
US172967AS06,426903.8681
US50066AAL70,426853.2
US017175AC41,426849.8
US460146CC54,426848.6966
AU3CB0250751,426687.4234
US024836AD05,426646.2778
US373334KK69,426583.1111
US78355HKP37,426545.8667
CA68321ZAA99,426472.0619
US478165AF02,426461.0167
US00206RHM79,426425.8307
US149123BL43,426359.9581
XS1418635337,426356
XS0236800412,426318.9468
JP324640AL52,426176.1438
US589331AE71,426163.4363
US67777JAK43,426162.529
XS1121229402,426044.7349
US69121KAA25,425935.1333
CA29251ZBT36,425923.804
US637417AK28,425861.1556
US74340XBJ90,425837.1583
FR0013416047,425832.5123
US74256LBJ70,425734.6
US169905AE60,425725
AU3CB0252922,425649.7802
US743315AJ20,425617.225
US030288AA24,425597.5333
XS0979598462,425571.5156
US313747AZ04,425464.8889
US12189LAG68,425457.15
US00846UAH41,425401.6
US69352PAE34,425311.0667
US01748NAD66,425282.8
XS1691798240,425252.1936
US68233JAR59,425251.3866
XS0165510313,425218.5121
US035240AE00,425166.5508
US024836AB49,425130.3
US278865AU42,425089.9556
US69371RQ748,425048.7333
FR0013515012,425012.1615
XS1892151348,424893.1329
US911308AB04,424885.9254
XS0177089298,424863.5703
US880451AU37,424837.875
US69352PAD50,424785.4667
AU3CB0237907,424719.7736
XS2170092600,424617.9079
US90320NAA19,424550.1516
US48268KAE10,424525.7778
CA02135ZAS52,424520.3043
CA880789AQ53,424485.8814
XS2062820290,424462.8776
XS0840062979,424244.6869
US48305QAA13,424150.4
US74432QBT13,423973.6
US92277GAD97,423923.4
US58155QAG82,423919.6667
US416515AS38,423909.7833
US92277GAP28,423897.5556
US21987BAQ14,423891.3456
US49337WAJ99,423768.8064
US30251BAE83,423747.55
US50540RAV42,423719.4667
US71270QEB86,423688.5778
US035240AF74,423682.0083
US22822VAP67,423680.2889
US858119BJ80,423654.9778
US05565QCD88,423590.8603
US171340AH58,423485.1
XS2022043256,423471.9297
US02005NBC39,423452.2333
US039483BP61,423357.1
US25746UAN90,423272.7
US032095AK70,423164.0889
US461070AS31,423118.7111
US84861TAD00,423087.3778
US472319AE27,423072.0667
XS1794216660,423058
US048303CH28,422967.8056
US908906AC47,422963.1556
US084659AK79,422951.6444
US501044DH11,422882.6667
US126650CQ12,422760.003
US09256BAH06,422696.0306
US04015KAB61,422653.5778
US040555CU64,422619.8083
US539830BP37,422591.7778
XS0213737702,422585.8274
XS0494932741,422545.208
US024836AA65,422297.6667
US286181AD43,422265.1556
US05890JAA88,422258.1667
CA70632ZAF86,422180.887
XS0232332402,422177.9607
US26442TAF49,422132.3549
US65339KBB52,422125.6
AU3CB0234409,422110.7301
US78386FAC05,422065.8111
US665772CK34,422008.0889
US666807BD31,421910.1833
US19416QEC06,421841.6
CA592179JZ94,421789.3219
US343498AA92,421683.5
CA44810ZBU36,421616.1158
FR0012346856,421526.4091
AU3CB0246213,421252.957
XS0269774104,421160.1514
US092113AT65,421084.8889
US92553PAW23,421078.6947
US98420EAB11,421010.95
US74456QCD60,420866.625
XS1717207960,420832.8444
US444859BJ00,420761.9556
US11120VAE39,420734.1333
US448579AF96,420394.4222
FR0013515020,420276.1051
XS1962515372,420252.6945
US29267HAA77,420202.4721
XS2008300597,420181.7778
US913903AT74,420166.6667
US172967EP21,420090.1369
US055450AH34,420052.3444
US720198AD26,420045.3111
US858119BL37,420011.3333
US120568AY67,419882
US309601AE28,419867.1667
US693304AV99,419834.1694
US02361DAL47,419822.8
US44891ABB26,419703.9556
XS2037338873,419537.3111
US19416QEL05,419484.6
US86944BAE39,419435.586
US22966RAE62,419368.9597
US025537AL53,419315.6667
CA11257ZAD11,419308.4696
US44107TAX46,419250.2556
US637432NR27,419207.5
XS1379779827,419150.496
XS1138359663,419086.3846
XS0441379095,418872.9705
US832696AH14,418837.3333
US207597EF82,418745.9111
JP389840AE60,418720.4624
US025537AN10,418720.4444
US44107TAU07,418685.2667
XS1876071751,418618.7
US56068TAD90,418502.8875
XS2188667278,418463.3198
XS1691909177,418427.2219
US373334JX00,418425.2667
US37954JAC09,418350
US637432MQ52,418270.6889
CA82028KAT84,418214.1885
US07274NBA00,418108.1266
US681936BD18,418042.4
XS1727497049,418031.6
US67021CAG24,417996.8556
US581557AZ88,417988
US80928HAA14,417890
US976843BL55,417856.2889
US15189WAH34,417847.95
XS0606218021,417824.0076
US402740AB00,417760.7583
US88579YAH45,417735.6535
US878744AB72,417664.156
XS1567901761,417647.0533
US00108WAD20,417631.6
XS1558089261,417549.2936
XS1084043451,417522.4803
US91915WAB81,417370.0139
US12592BAG95,417356.3222
US25468PCT12,417303.9333
US48268KAF84,417281.1
XS0802638642,417243.0607
US68233JBD54,417146.94
XS1950499712,417145.597
CA68321ZAD39,417133.3251
XS1238991480,417038.2668
XS0092541969,417028.4361
US024836AE87,416861.4667
US842400GU17,416747.8
US40139LAD55,416713.0222
US78386FAD87,416712.6667
US448579AG79,416660.4778
XS0783763096,416626.6891
US007589AC83,416604.6209
US83238PAD69,416577.0444
XS1782625641,416535.298
US88579YBA82,416462.6667
US14149YAW84,416455.3556
US744448CU39,416351.625
US589400AB62,416350.7083
US87305QCJ85,416336.55
US125896BN95,416319.675
XS0837769354,416319.457
US631005BH72,416221.5458
US23317HAE27,416196.7333
US00507VAL36,416079.4222
FR0012199008,416075.0518
XS0677073206,415934.2541
US837004BX76,415822.2667
US29364DAS99,415781.375
US431282AS12,415723.4889
XS2085657299,415682.1384
US29364DAV29,415680.0667
US842434CJ99,415654.3083
US410867AF22,415636.125
XS2182065149,415624.7518
US75951AAP30,415552.6
XS1311391012,415483.5732
US281020AJ68,415481.4444
XS1891659358,415431.8667
US740189AP05,415376.5507
US49446RAR03,415353.2
US96926GAC78,415265.5544
US009158AR75,415258.5333
XS2068971980,415207.3556
US50066AAM53,415183.2444
FR0013346814,415138.2914
US05968DAC48,415120.6667
US808513AL92,415092.75
US37254BAC46,415069.9
US283695BK98,414939.0441
XS1515173315,414911.2954
XS1533918584,414904.9642
XS1350965478,414773.6705
US854502AC58,414751.7333
XS1019821732,414685.6181
US169905AF36,414663.3333
XS1681849300,414623.1674
XS1275957121,414615.5288
US29157TAD81,414452.4595
US75951AAL26,414363.6444
XS2174784210,414345.5818
US36294BAG95,414204.1333
US84765EAA64,414181.6301
US26441YAZ07,414134.5417
XS1965523084,414119.4667
XS2191013171,414117.2674
XS1908374322,414039.9556
XS1894121695,414010.0496
US976826BF39,413943.5
US126149AD59,413863.4167
XS0731849831,413813.7259
XS1879843438,413796.0444
US92277GAH02,413652.2556
US500631AS53,413644.8917
XS1271665280,413631.9116
US609207AP00,413572.875
CA70632ZAG69,413564.8648
XS0860538379,413426.5425
US90327QD487,413414.6667
US37331NAG60,413047.9444
XS1555809927,413004.3111
US136375BV35,412998.0667
US744448CP44,412989.3056
XS1787409033,412984.0255
XS0911553039,412907.8975
XS1717584913,412900.6049
US69351UAP84,412898.1333
CA89353ZCA45,412761.2849
US30040WAH16,412678.2917
XS0181816652,412672.8732
XS2098650414,412634.4667
US70213HAE80,412628.9908
US24422EVA45,412462.2
CA68321ZAB72,412456.9322
XS2009878880,412366.6667
US097023CC78,412365.7333
US465685AH81,412300.2
US72650RBB78,412261.8667
US373298BP28,412127.15
US92277GAK31,411979.3778
XS2182444914,411969.2809
CA59162ZAB81,411924.6988
US88322YAK73,411867.1111
US75951AAK43,411829
US89641UAB70,411807.4507
US720186AG01,411747.45
US37045XCG97,411699.0889
CA136375CT71,411605.1273
US85628UAH95,411587.3778
US260003AF59,411495.4417
US61238QAA67,411473.1
US032654AL98,411443.4222
US29364NAT54,411420.5625
XS2178221490,411349.2889
XS2023803872,411265.8222
US059165EK25,411245.5167
CA136375CQ33,411234.4063
US281020AL15,411220.2667
US87164DQS26,411177.1333
XS1451539487,411152.9506
CA438121AS48,411069.8567
CA39191ZBB46,411033.7343
US25746UCR86,411011.2222
XS0195751523,410948.711
CA02135ZAL00,410599.7223
US05348EBE86,410555.35
FR0013453123,410553.5737
US703481AB79,410516.26
US44891ABA43,410471.8667
US907818DP06,410459.9597
US26884ABE29,410455.2
XS2098034452,410357.6889
XS1904690341,410190.9963
CA29251ZBQ96,410009.9712
US26150TAA79,409830.3733
US67740QAH92,409798.3308
US00138CAB46,409793.6444
US44409MAC01,409777.8444
US637071AJ02,409670.2667
CA11257ZAF68,409660.5399
US725906AN18,409590.05
US476556CV50,409588.05
US00115AAL35,409568.425
XS2080196947,409566
US969457BG47,409564.4902
XS1637093920,409375.293
XS1292425664,409263.3732
XS0897452412,409169.1127
US494550AJ57,409131.5667
XS2049886174,409073.7556
AU3CB0265593,409052.9504
XS2057072477,409001.8807
US25746UCJ60,408997.4222
US89236TGJ88,408964
US571903AM51,408961.5889
CA44810ZBR07,408916.8736
US67021CAJ62,408820.4
CA10549PAJ09,408794.6043
XS0120514335,408736.6749
XS2179038232,408726.8304
XS1496392330,408661.5556
US58155QAE35,408653.2685
XS1548422846,408570.9866
AU3CB0246650,408500.992
XS1195224552,408413.4937
CA59162NAG49,408329.2953
XS2104016105,408296.8333
XS1423878591,408208.3335
CA11282ZAL28,408142.3536
US654740BJ72,407994.5556
US29081PAE51,407972.18
US071813BR97,407960.4889
US501044BT76,407820.4089
CA663307AD85,407761.0389
US845743BU60,407736
XS2100650758,407731.7333
CA007863AL73,407585.8084
XS1171476739,407585.3872
US29717PAS65,407568.9
CA11282ZAM01,407483.3582
US14149YBB39,407057.35
CA82028KAZ45,407048.6876
US845743BS15,407044.2667
US46115HBB24,406860.3281
US219350BL89,406795.65
US00209AAF30,406688.2035
XS0142073419,406634.1859
US478115AF52,406633.6075
US138616AC18,406606.4167
US125523BG46,406588.2102
XS1726321570,406556.9684
US98956PAB85,406512.346
XS1499724638,406396.6929
US41283LAQ86,406377.5333
US024836AF52,406223.0667
XS0347908096,406097.586
CA060505FG45,405898.1318
XS2115085230,405784.0887
US749685AX13,405750.5083
XS1083226321,405654.9723
US015271AP43,405606.3278
US341081ER47,405563.2715
XS2051669633,405454.9494
XS1312953596,405404.2657
US898813AQ38,405389.15
US195869AN27,405333.1333
US826418BE49,405298.4523
US760719BH68,405191
US693304AS60,405103.65
FR0013397304,405064.2537
US151191BD46,405049.4576
US264399DK95,404961.9
US665772CL17,404961.475
AU3CB0264778,404943.0984
US13645RAV69,404940.7
US592838AA44,404877.1895
US637432MT91,404837.2444
US65120FAC86,404818.6378
XS1955030280,404808.7945
XS1586386739,404786.5511
US12189LAY74,404764.5583
XS2005607879,404721.4203
US744448CK56,404696.4333
US500255AV61,404595.87
US040555CM49,404528.65
XS2115047735,404527.8
XS1989819583,404462.6599
CA44810ZAS98,404263.4703
CA82028KAX96,404219.3731
US717081DS97,404212.2856
XS1707749229,404185.88
FR0013321536,404157.9613
XS2017302527,404121.8444
XS1000538022,404029.2376
US60682LAG77,403994.6458
US92343VAK08,403948.1149
US361841AN93,403791.6667
US501044CN97,403740.6
XS2050942023,403722.5822
XS1782806357,403690.6439
CA663307AE68,403669.8493
US548661CL92,403658.8392
US454889AS52,403646.9306
US49306CAB72,403371.85
US949746TB78,403370.95
US89366LAD64,403369.7917
US832248AY40,403345.6133
XS2122990570,403341.6178
US833636AJ21,403283.3333
US404530AA50,403254.9
US097023BQ73,403233.0333
US40139LAG86,403225.3778
XS1721762679,403047.296
US74164MAA62,403014.1042
XS1572349865,402947.7082
XS1982694504,402879.1239
US589331AQ02,402765.5036
CA39191ZBC29,402673.6645
US49327V2B93,402630.55
US67077MAP32,402485.661
XS2056446524,402453.442
XS1447581379,402431.9444
US824348BB18,402423.7625
XS1506615282,402352.8758
XS1591573180,402305.9378
XS1710677581,402288.1578
US882484AA61,402274.5833
US29364WBD92,402131.4111
XS1023684522,402107.9726
US808513AM75,402040.275
XS0568142052,401998.4705
XS1640854144,401918.2483
XS2125725197,401911.1111
US81618TAC45,401867.76
US49446RAT68,401784.5417
CA44810ZAE03,401778.955
US46507VAB80,401777.0833
XS2083299284,401776.7499
XS1592647264,401714.5783
US902133AT46,401615.4722
US03838WAA99,401408.68
US665772CN72,401388.9333
US476556CX17,401385.3667
XS2150018658,401361.1599
XS0234964459,401356.6923
US302635AD99,401202.0556
XS2179842898,401201
US571903AR49,401145.6294
US18551PAD15,401048.2292
US585055AY20,400954.4162
US251526BZ10,400951.4552
US023608AG75,400945.0861
US89838QAA13,400746.075
US548661DA29,400668.6265
XS1720923066,400648.6958
XS0253359961,400637.9349
US976656CK28,400584.5333
US15132HAG65,400504.5139
US25746UDF30,400445.85
US15103JAA07,400441.0156
US500631AH98,400436.9
US521865BA22,400353.7708
US898339AA49,400307.3
US186108CE42,400294.7833
US693304AY39,400286.2111
CA94107TAA93,400275.5842
XS1721762596,400129.0234
US883556BM34,400126.9028
US03835VAH96,400031.8
US485134BR00,400005.2
US494550BJ49,399787.8125
XS2138286229,399739.5042
CA87971MAQ65,399629.7579
XS2112228676,399616.8134
US55336VBL36,399505.6754
US832248BA54,399487.6711
US878742AZ84,399413.404
US04352EAB11,399406.6854
US485134BP44,399331.5861
US532522AA74,399127.7023
US69351UAS24,399090.925
XS1683348186,398928.7846
XS1725342288,398820.2667
US05463HAC51,398819.9764
US579780AP26,398750
US22303QAH39,398737.5884
XS0992646918,398737.0131
XS1695276367,398655.7484
XS0768448796,398481.1529
US210518DE35,398419.85
XS0909773268,398230.3455
US12615TAB44,398131.8333
XS1722899165,398124.7934
AU3CB0268548,398056.5741
XS2025521886,398011.2515
CA35085ZBG06,397933.7683
US03040WAP05,397919.5
IT0001200390,397891.51
US841504AB96,397591.7556
XS1501155748,397442.5753
US744448CT65,397241.1667
XS1330259018,397213.3203
JP389840CF67,397210.687
US25152R2Y86,397058.5974
US976826BM89,396972.1
XS1323450236,396948.4998
XS2126300479,396917.4267
US015271AJ82,396888.2361
US92936UAE91,396807.775
JP582667AGC9,396656.1868
US12673PAJ49,396610.1611
CA13321LAK40,396607.6847
US368710AC32,396577.8957
XS1512978112,396464.1467
US655664AT70,396417.175
US906548CQ39,396231.165
XS1645483923,396089.6042
US337358BH79,396055.45
CA94975ZBN56,396048.7818
XS1385037558,396045.9333
CA663307AA47,395980.2579
US127387AL25,395895.6264
US53227JAB08,395833.8222
US21240BAD38,395817.7778
CA39191ZAY57,395776.7568
US514887AB47,395731.6685
US92343VAF13,395677.4168
US74348DAA54,395654
US172967GL98,395550.5398
US189754AB06,395480.3733
US124857AF05,395455.6667
XS1178242506,395373.3053
XS1410414954,395239.862
XS2080819779,395229.7333
US16876AAA25,395225.5667
US209111FM02,395195.4319
US125896BS82,395146.4417
US682680BA09,395126.0533
US26884UAE91,395089.16
US904764BB21,395063.725
XS1795377701,395036.7627
US485134BQ27,394999.4
US29717PAR82,394984.5958
US26884ABH59,394914.8
XS2021468645,394881.8637
US816851AY58,394869.7083
US58013MEK62,394866.725
US126408GX55,394847.3
US737679DC18,394792.5278
US172967AR23,394708.6083
US05348EBB48,394693.35
US637417AN66,394623.3778
CA918423AS36,394620.9015
US202795JK73,394582.6306
XS2047628057,394374.614
US444859AZ50,394367.9306
XS1114434167,394366.9838
JP525016BH55,394212.7022
CA565018DB16,394156.1485
XS1346695437,394108.879
CA87971MAU77,394097.2908
XS2001192231,394052.7626
US115236AB74,394013.2
US185508AE83,393965.6167
US70213HAC25,393791.325
CA349553AN72,393677.7113
XS1853426895,393551.249
XS1233734562,393397.3834
XS1817419705,393393.8452
CA918423AQ79,393330.5816
XS1084874533,393302.4303
XS1391067847,393284.8814
CA82028KBB67,393245.6058
US059438AG67,393219.7833
XS2114327302,393179.5511
JP324640BE27,393021.5882
XS1640493299,393000.3435
US918204AT53,392794.0358
XS1718393512,392775.5015
XS0615235453,392711.2775
CA14006ZAF41,392710.3506
US75513EBC49,392694.0273
US431282AR39,392624.6333
CA918423AW48,392574.1536
XS1488419935,392540.2829
US23338VAC00,392525.4375
US153766AA82,392456.8667
US74340XBL47,392431.1193
US097023AS49,392220.1583
US040555CX04,392212.1
US040555CY86,392168.75
US87942UAC53,392160.825
CA438121AV76,392157.5262
CA13638ZCR43,392124.1099
JP324640AE51,392076.3787
XS0184639895,392019.671
US093662AG97,391981.975
US637432NN13,391969.9583
US0010EPAF55,391885.3736
XS2102293029,391863.6602
XS1380286663,391846.3542
US210518CT13,391805.6875
XS2066225553,391772.0533
XS1725805722,391771.8479
XS0145680426,391737.7741
XS1641479750,391517.2756
CA438121AN50,391112.8878
US693304AT44,391029.625
US637432NQ44,391004.25
FR0013073277,390984.1179
US82938NAD66,390971.9667
US219350BB08,390909.5833
US53079EAG98,390837.8841
FR0013367422,390767.9893
XS1005023301,390739.5722
CA565018DA33,390693.913
CA892329BK84,390528.5331
US571676AE56,390475.05
US05348EAT64,390365.7333
CA871828AA79,390335.9794
US40414LAK52,390308.1
XS1892117919,390274.2578
CA387427AH09,390178.8716
US86944BAD55,390096.3138
XS1751321719,390059.6016
US95709TAM27,390042.65
XS2183141717,389986.8223
CA17039AAU03,389982.7405
US136375BE10,389735.1944
US98385XAM83,389652.7552
CA12657ZBK80,389587.8425
XS1797663702,389556.625
XS1021246852,389539.1627
US097023BR56,389496.8
US546676AU17,389445.1929
US74456QBX34,389441.0542
FR0013015559,389377.2332
US97068LAA61,389289.625
XS1892838811,389284.0236
XS1548387593,389184.2602
JP340500AC90,389177.3422
US91529YAK29,389130.6222
JP340500AC33,389114.4111
XS1768715556,388986.0669
US268270AD76,388906.35
US927804FS88,388830.4389
US677415CS83,388701.9889
US902133AR89,388577.525
US74456QBL95,388496.9667
XS0950055359,388259.1598
CA70632ZAC55,388093.7513
US46115HBD89,388048.8625
CA89353ZBW73,387956.4523
US695114CN68,387927.1
US88322YAB74,387858.4491
US431282AQ55,387672.1042
XS0083707884,387574.8093
BE0002596741,387567.0359
XS0212708068,387560.5898
US842434CP59,387270.5278
US59523UAA51,387166.7722
US244199AZ87,387141
US74251VAF94,387134.3417
US00185AAD63,387122.3222
XS2053345992,387049.4833
US115637AT79,387026.5333
US17858PAB76,387013.0833
US656531AJ97,386945.6097
US191098AK89,386842.05
US842400EB53,386728.65
US907818DL91,386681.7333
US875127BC57,386627.35
US69352PAK93,386586.2194
US78432MAA36,386570.2733
US012725AD95,386547.4083
US53944VAH24,386514.5376
XS0852986313,386424.7833
US963320AT33,386236.0833
US756109AQ72,386233.8569
US13645RAK05,386210.3972
US361448AU75,386175.3333
FR0011439835,386153.9844
US17108JAA16,386134.1753
XS1789176846,386076.6049
AU3CB0256386,386035.0099
US210371AF74,386028.6946
XS1002979141,385970.439
XS0937160272,385951.3459
US74834LAY65,385855.3667
CA47788ZAB72,385792.7473
US90320WAD56,385775.95
US962166AT16,385771.3333
US157214AB31,385766.025
JP389840AC54,385760.2577
JP325800BB98,385751.6175
US001055AF96,385695.2163
US68233JAZ75,385680.575
XS1884008928,385534.4915
CA23384NBF39,385367.4071
US927804FQ23,385355.5417
US74251VAM46,385279.6889
CA303901BD38,385191.2541
CA35085ZBF23,385103.4697
CA02138ZAS26,385068.8951
CA11282ZAN83,384995.1922
US907818DY13,384941.4139
FR0011842913,384822.7705
US195869AP74,384782.475
US82968FAA21,384646.6667
XS1588768926,384619.4891
US44891AAZ03,384595.9833
US372546AT84,384574.2333
XS1506612693,384436.5525
AU3CB0232767,384418.6778
US578454AC44,384377.7333
US906548CK68,384354.2111
US427866BG25,384261.7917
US655844BN78,384142.4894
XS1881596057,384107.2681
CA290876AC55,384064.2742
FR0013421823,384019.8154
US02361DAM20,383816.8133
XS1165756633,383586.7077
US50075NAZ78,383547.9396
US883203BW05,383543.5722
CA866796AD74,383444.0944
XS1753814737,383323.1252
US668444AQ57,383248.25
US008252AN84,383218.6167
US94106LAZ22,383202.4778
XS2049548527,383149.4934
US233331AS62,383137.1833
US74251VAN29,383078.8333
AU3CB0256303,383012.194
US637432NK73,383002.0833
US12634GAC78,382995.7
US87233QAB41,382963.7875
XS1701884204,382793.0683
CA565018CX45,382764.7391
US032095AG68,382745.3
US29273RAY53,382741.3333
JP322860AH55,382687.0497
US931142DK65,382619.3095
XS0401048102,382523.2626
US38147UAC18,382427.64
US78486QAD34,382378.4222
AU3CB0261378,382373.7267
US042735BE98,382334.4
US337358BA27,382308.3333
US665859AS34,382223.45
CA663307AC03,382200.4445
XS1121177338,382051.8871
US059165EJ51,381985.85
CA02135ZAK27,381968.5262
XS1637124741,381960.0477
JP322860AHC3,381949.7409
US78200JAA07,381935.0517
XS0690623771,381918.6668
CA154728AN92,381817.2335
US69374WAB81,381804.21
FR0013248721,381793.837
CA87239GAB01,381668.7052
US883203BU49,381647.4667
US200339DX48,381642.8389
US404530AB34,381641.175
XS2049288603,381400.0189
JP322860AJ46,381396.8627
US883203BV22,381375.3708
US693304AX55,381370.7083
US843452AZ62,381334.4111
US059165EG13,381276.9333
US82460CAL81,381092.3667
US581760AV77,381053.65
CA12657ZBG78,380942.4154
US75951AAJ79,380920.3417
US65473PAF27,380827.9028
XS1069836077,380766.7229
US05464HAC43,380709.6222
US637417AG16,380649.9667
FR0012199081,380623.5984
US097023CE35,380546.9467
US071813AX74,380517.4269
CAU60901AG70,380490.5759
JP322860AK43,380487.4803
US22966RAF38,380380.8167
XS0087240163,380281.7309
CA11286ZAA27,380262.9146
CA02138ZAT09,380236.6838
CAU60901AF97,380182.3977
US92345YAC03,380170.1167
US845743BP75,380167.4333
US105340AP80,380154.775
US886546AD24,380120.1842
ES0205032008,380113.4564
US291011BB99,380062.0764
CA136375CG50,379988.6447
US880451AS80,379601.4333
XS1619823427,379592.7259
US202795JR27,379591.45
US772739AQ10,379585.9667
US962166AW45,379552.05
JP355150CJ43,379540.1941
FR0011339746,379487.8833
US845743BT97,379483.25
JP372155BJ44,379441.8516
XS2021470898,379416.7199
US001192AM59,379408.0306
US136375CD28,379395.8972
XS0816246077,379262.533
CA45834ZAQ24,379166.1631
US00108WAJ99,379130.45
US824348BF22,379034.171
JP363360BL65,379028.1277
XS1645684157,378940.653
XS1772457633,378728.7414
XS1596740453,378708.9929
JP322860AK76,378665.7042
AU3CB0223741,378656.7694
CA65478FAF95,378620.5447
US017175AD24,378568.7333
JP525021BG67,378513.9846
US283677AZ52,378477.5
US320517AD78,378476.3111
XS0218526274,378436.6419
XS1871094428,378381.8889
US04621XAF50,378371.9722
US186108CK02,378342.3
JP355150BH61,378188.2187
US06849RAC60,378160.5833
XS1890846253,378090.7578
US95709TAN00,377981.975
US862121AB61,377972.2819
JP389840AJA5,377930.0567
XS1865226051,377852.6296
US94106LAV18,377826.3866
US570535AK02,377659.8
AU3CB0243459,377571.4821
AT0000A24UY3,377560.2997
XS1218788013,377549.5392
XS2014382845,377514.5226
US361448AY97,377491.4306
US23331ABE82,377229.7181
US053807AR45,377155.3625
US037735CT25,377100.3667
US883203BX87,377086.4028
US878091BE69,376939.5681
JP545803AK56,376918.7901
US78486LAA08,376867.2153
US875127BA91,376857.9667
US571748BA95,376847.2167
JP389960BK81,376797.924
PTBSSLOM0002,376791.7922
US887389AJ34,376782.3208
CA59162NAF65,376661.043
JP322860BK67,376583.585
XS1794354628,376559.1297
CA136375CX83,376442.8633
XS0998945041,376383.5925
US74251VAJ17,376348.75
US23338VAF31,376282
US651587AF46,376266.1778
XS1195347478,376254.135
US48344FAA84,376224.3333
US487836BJ64,376187.2561
FR0013396637,376098.4763
XS0275719135,376095.3343
US86210MAC01,376086.9167
US929089AC42,376021.6
US38239KAA60,375995.1
CA766910BE26,375993.7473
XS1624344542,375957.5875
XS0737138460,375889.303
CA23384NAV97,375889.1728
US254010AE13,375878.875
JP363340AG68,375868.7069
US13645RAQ74,375707.8472
US49446RAQ20,375699.1875
XS0907606379,375581.087
XS1499603170,375571.0445
CA391906AC89,375555.3686
US03765HAC51,375513.0667
XS1616917800,375502.0109
US33938XAB10,375499.3667
XS1234760699,375492.9861
US28932MAD74,375090.8792
JP525021EJ79,374806.6082
XS1982838275,374792.6946
XS1079698376,374733.9754
US862121AA88,374730.65
US50075NAC83,374544.3146
US62952EAC12,374341.2
XS1648468574,374333.9245
DE000DDA0NF2,374326.463
US14912L7D71,374188.0554
XS1395182683,374129.0338
AU3CB0249365,374117.906
US678858BR12,374072.55
CA37045YAE47,374035.2348
US250847EB27,374018.6458
US14912L5Q03,373969.3125
US084423AS19,373937.8319
US75524RAA77,373915.9667
US526107AD92,373816.5667
XS1079317167,373584.2079
US501044BV23,373563.1389
XS1646530565,373552.769
XS0702021311,373422.7572
US29359UAA79,373394.35
CA12657ZBL63,373376.3859
US052769AB25,373126.25
US266233AD76,373117.0333
US744533BJ80,373041.0069
US02209SAP83,372974.0778
US637417AJ54,372911.35
CA29290ZAP59,372827.0072
US19828JAA60,372804.075
US00205GAC15,372750.0333
US01959LAC63,372736.8417
US24422ETC39,372727.1889
US456873AC20,372686.55
CA880789AC67,372651.9242
US29364WAX65,372617.1042
XS0773947618,372358.5385
US105340AN33,372318.1
US494368BJ17,372307.25
CA45834ZAE93,372297.0032
US26969PAA66,372200.85
US25389JAS50,372044.3417
XS1001594065,372030.7087
CA87971MAY99,371975.9096
CA39138CAF38,371881.172
XS1853999313,371785.7923
US015271AG44,371760.9
US00108WAF77,371653.2
US637432NJ01,371624.4
CA35085ZAD83,371392.459
FR0013325172,371288.8464
US445658CE53,371241.3833
US26442CAW47,371207.2194
US15189WAD20,371158.8542
XS1400167133,371102.9692
XS1311331117,371046.2152
US745332BW59,371036.8611
XS1721430673,370982.7946
US89366LAE48,370902.7778
US19828JAB44,370900.3861
XS1169353254,370843.43
US037735CK16,370834.0278
US666807AQ52,370673.8531
US575718AH47,370336.575
XS1877892148,370151.2051
AU3CB0269710,370123.2922
US677050AH96,370098.45
XS1051934831,369943.4769
US186108CL84,369938.2167
US69352PAH64,369867.8
US637417AF33,369855.7333
AU3CB0262517,369838.1411
US8426EPAA69,369786.375
US74456QAU04,369756.6458
US21987BAS79,369728.3921
AU3CB0268167,369630.7909
US962166BT07,369612.8715
US260003AG33,369450.0833
US008252AP33,369162.9667
US677415CF62,369115.0833
CA29250ZAU27,368950.4844
CA70632ZAE12,368781.6655
XS1548424461,368661.4944
US91338CAA36,368617.9184
US65473QAW33,368591.8194
US142339AF70,368533.9583
